ME	event	geneName	geneID	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	lengthDiff	mes3	mes5	conservation	neural_high_pred
chr2_-_190220466_190220480	putative_microexon_001320292	HIBCH	ENSG00000198130	chr2	-	190220481	190244886	190213076	190220466	14	6.626698618159381	6.999061388843799	0.02745604378127769	0.2550612
chr17_-_63723007_63723011	putative_microexon_001913566	AC046185.1	ENSG00000125695	chr17	-	63723012	63728357	63713528	63723007	4	0.047165848021835065	9.72159298629212	0.1433275864030042	0.0025700612
chr6_+_31757397_31757421	putative_microexon_001937793	MSH5	ENSG00000204410	chr6	+	31753630	31757397	31757422	31758164	24	0.013581436863789233	5.28590243682208	0.04532812505203765	0.0004043493
chr1_-_201363222_201363225	putative_microexon_000425639	TNNT2	ENSG00000118194	chr1	-	201363226	201367777	201362000	201363222	3	2.704578513555358	6.88708006967824	0.16959195389297266	0.0006482071
chr6_-_166337647_166337650	putative_microexon_000526521	SFT2D1	ENSG00000198818	chr6	-	166337651	166342418	166330248	166337647	3	2.9239329872196635	8.542121640499367	0.13895977054851066	0.011331017
chr19_+_36626001_36626004	putative_microexon_000489173	ZNF382	ENSG00000161298	chr19	+	36610743	36626001	36626005	36626132	3	0.8891420583606078	8.8784602172727	0.14944252937272107	0.00047371365
chr12_+_6908894_6908897	putative_microexon_001954616	LRRC23	ENSG00000010626	chr12	+	6906663	6908894	6908898	6914532	3	0.1480517912406296	5.065682836949331	0.05701149437822744	0.00036364223
chr8_-_94418655_94418678	putative_microexon_001897353	RAD54B	ENSG00000197275	chr8	-	94418679	94467404	94411316	94418655	23	0.007387926095083315	8.941207651876503	0.11329842946024037	0.004609933
chr4_+_91022032_91022054	putative_microexon_001306790	CCSER1	ENSG00000184305	chr4	+	90923448	91022032	91022055	91085949	22	10.953479793038966	8.022881776791067	0.028378947380023372	0.0033124038
chr19_+_47205103_47205129	putative_microexon_000991346	SAE1	ENSG00000142230	chr19	+	47169924	47205103	47205130	47209158	26	8.516024429371855	9.351315970765006	0.056726804188543874	0.0333099
chr6_-_117578126_117578129	putative_microexon_000970809	GOPC	ENSG00000047932	chr6	-	117578130	117578899	117575353	117578126	3	1.0395124237283473	5.06167770083037	0.05912069009815011	0.0062618414
chr3_+_56597321_56597325	putative_microexon_000144273	CCDC66	ENSG00000180376	chr3	+	56594029	56597321	56597326	56613610	4	3.726965478999598	6.1273855050954875	0.3423965520221451	0.0012697967
chr1_-_92713996_92714022	putative_microexon_000087982	EVI5	ENSG00000067208	chr1	-	92714023	92736397	92704745	92713996	26	2.065585939120868	11.078494497844932	0.42947422669175533	0.34079796
chr21_-_26476821_26476824	putative_microexon_001117445	CYYR1	ENSG00000166265	chr21	-	26476825	26480271	26468632	26476821	3	5.293855339856789	5.630566612446825	0.04362643706938787	0.00374957
chr4_+_153209826_153209831	putative_microexon_001731605	TRIM2	ENSG00000109654	chr4	+	153152613	153209826	153209832	153275892	5	0.9388941147780862	11.013448855939625	0.00709195402531146	0.00042289996
chr10_-_13448630_13448633	putative_microexon_001788492	BEND7	ENSG00000165626	chr10	-	13448634	13452538	13447317	13448630	3	4.183246143998187	7.162404192957773	0.004971264367762567	0.0005299301
chr3_-_101485281_101485284	putative_microexon_001894254	SENP7	ENSG00000138468	chr3	-	101485285	101493872	101459053	101485281	3	4.0111411704703075	5.565347503530755	nan	0.0023116672
chr16_+_57251634_57251638	putative_microexon_000492248	ARL2BP	ENSG00000102931	chr16	+	57250508	57251634	57251639	57252241	4	0.6850442530369746	6.7493049962430405	0.14853448279659617	0.0004005311
chr17_-_41775410_41775413	putative_microexon_000493269	JUP	ENSG00000173801	chr17	-	41775414	41786797	41771863	41775410	3	7.245713231741688	9.312249803452076	0.14823563141419135	0.0024833172
chr2_-_97531515_97531537	putative_microexon_000523997	ANKRD36B	ENSG00000196912	chr2	-	97531538	97532310	97523468	97531515	22	8.709623158626904	8.022881776791067	0.13963157924590633	0.0034478747
chr17_-_30792179_30792185	putative_microexon_000525763	CRLF3	ENSG00000176390	chr17	-	30792186	30792439	30786032	30792179	6	1.2796257147554508	11.078494497844932	0.1391551721367407	0.058346428
chr10_-_122851229_122851249	putative_microexon_001887793	FAM24B	ENSG00000213185	chr10	-	122851250	122855644	122846221	122851229	20	3.5926720783380217	10.35525568625107	0.15264893519788722	0.09877008
chr5_-_7834691_7834697	putative_microexon_001794021	C5orf49	ENSG00000215217	chr5	-	7834698	7835381	7832024	7834691	6	0.1020482236648949	8.04270206507239	0.004764367851707014	0.0014485084
chr1_+_186969566_186969581	putative_microexon_001149719	PLA2G4A	ENSG00000116711	chr1	+	186965594	186969566	186969582	186977592	15	6.916822264144337	5.312761437679381	0.04070491814550745	0.046442464
chr10_+_22355295_22355299	putative_microexon_001123910	SPAG6	ENSG00000077327	chr10	+	22345819	22355295	22355300	22364852	4	4.69041434549875	7.6295624967620785	0.04303448295271581	0.00010908305
chr17_-_46152966_46152969	putative_microexon_001097515	KANSL1	ENSG00000120071	chr17	-	46152970	46223670	46094702	46152966	3	3.703340661752885	7.330510162596465	0.045505747015737855	0.0012884855
chr1_-_180287472_180287476	putative_microexon_000984353	ACBD6	ENSG00000230124	chr1	-	180287477	180288269	180281387	180287472	4	3.3306814812286833	5.377704878621216	0.05754597739841061	0.00063768664
chr4_+_41687917_41687926	putative_microexon_000082579	LIMCH1	ENSG00000064042	chr4	+	41685831	41687917	41687927	41689526	9	3.7381881922770757	5.662901499724075	0.44087005613666386	0.0006302975
chr2_+_9990773_9990783	putative_microexon_000140813	GRHL1	ENSG00000134317	chr2	+	9990748	9990773	9990784	9992006	10	1.4650430425847323	7.524843712964709	0.34657865207971944	0.0005313529
chr5_-_158817997_158818000	putative_microexon_001792708	EBF1	ENSG00000164330	chr5	-	158818001	158823199	158796476	158817997	3	4.852634779172702	5.8845413877158705	0.004816091996109134	0.00033840115
chr8_-_107305823_107305826	putative_microexon_001735363	ANGPT1	ENSG00000154188	chr8	-	107305827	107321898	107303368	107305823	3	1.7805543316586212	10.47145373488726	0.006954023038470668	0.0007011824
chr9_+_34459161_34459184	putative_microexon_001273184	DNAI1	ENSG00000122735	chr9	+	34459054	34459161	34459185	34485141	23	6.899395918633335	10.645794460185435	0.03074345548200806	0.13206398
chr22_-_45225941_45225945	putative_microexon_001275108	KIAA0930	ENSG00000100364	chr22	-	45225946	45240639	45212108	45225941	4	1.7510570141940394	6.915201667172068	0.030609195749543006	0.00078766263
chr2_-_27663323_27663328	putative_microexon_001248545	SUPT7L	ENSG00000119760	chr2	-	27663329	27663514	27662282	27663323	5	3.107925948400519	6.595796224915796	0.03256321840065842	0.0014092046
chr16_-_30012126_30012146	putative_microexon_001249179	DOC2A	ENSG00000149927	chr16	-	30012147	30013466	30010027	30012126	20	2.5175848546191415	8.731178572586156	0.03251595770323431	0.0012671008
chr1_+_28675959_28675962	putative_microexon_001250413	GMEB1	ENSG00000162419	chr1	+	28668840	28675959	28675963	28683585	3	2.1031080537265217	6.803731311693258	0.032425287310783375	0.00029136313
chr2_-_110574431_110574434	putative_microexon_001891210	RGPD6	ENSG00000183054	chr2	-	110574435	110576952	110569722	110574431	3	2.833954872838412	8.88432800376615	nan	0.0004876695
chr8_-_42522863_42522867	putative_microexon_000460122	SLC20A2	ENSG00000168575	chr8	-	42522868	42541820	42472655	42522863	4	4.564840056750413	6.344666750486235	0.1582873567916057	0.00048633097
chr12_+_4814778_4814783	putative_microexon_001957362	GALNT8	ENSG00000130035	chr12	+	4765547	4814778	4814784	4850737	5	9.063085167731957	9.651496705972724	0.09305172409773965	0.0013717859
chr4_-_185721459_185721463	putative_microexon_001835559	SORBS2	ENSG00000154556	chr4	-	185721464	185956195	185678823	185721459	4	5.45342929445566	8.755296331311895	0.0030632184339344673	0.00012944518
chr11_+_120426584_120426588	putative_microexon_001237900	ARHGEF12	ENSG00000196914	chr11	+	120424416	120426584	120426589	120428068	4	1.3527684885274092	5.263195666054024	0.03337931040080328	0.0001518289
chr10_+_115426681_115426708	putative_microexon_001292303	ATRNL1	ENSG00000107518	chr10	+	115426303	115426681	115426709	115461940	27	8.140336686542547	8.601251201114735	0.02938974363884578	0.029695341
chr4_+_56921753_56921756	putative_microexon_001027851	REST	ENSG00000084093	chr4	+	56911537	56921753	56921757	56966655	3	3.382946719809219	5.938648067434862	0.052614942493436366	0.0007358224
chr15_-_29415612_29415617	putative_microexon_000150094	FAM189A1	ENSG00000104059	chr15	-	29415618	29570504	29381832	29415612	5	2.3869418755619063	5.4646652333383345	0.33557471337503403	0.0012276898
chr3_+_126845252_126845255	putative_microexon_000150274	CHCHD6	ENSG00000159685	chr3	+	126733223	126845252	126845256	126852646	3	0.6468667188768017	7.441521981612196	0.3353850562132135	0.010798616
chr17_-_45482428_45482432	putative_microexon_000150397	PLEKHM1	ENSG00000225190	chr17	-	45482433	45490651	45475727	45482428	4	6.322798877459785	6.7445707142905915	0.3352298858500589	0.0038009358
chr9_-_136051731_136051740	putative_microexon_000040335	NACC2	ENSG00000148411	chr9	-	136051741	136095188	136050581	136051731	9	2.854750860744029	10.285365184962359	0.5790056488016294	0.00205
chr7_+_8026091_8026094	putative_microexon_000041492	GLCCI1	ENSG00000106415	chr7	+	8004060	8026091	8026095	8055435	3	3.7420914836616075	7.793784342339326	0.5732413790691858	0.00013688054
chr6_-_79052042_79052060	putative_microexon_000043389	PHIP	ENSG00000146247	chr6	-	79052061	79060477	79043004	79052042	18	9.077862415867584	10.450581318137896	0.5640591406388589	0.13862298
chr2_+_200903489_200903493	putative_microexon_000043886	NIF3L1	ENSG00000196290	chr2	+	200895364	200903489	200903494	200903684	4	3.3405670587407372	6.947264479015271	0.5618218411765082	0.0036467856
chr2_-_162508730_162508755	putative_microexon_000045218	KCNH7	ENSG00000184611	chr2	-	162508756	162517729	162504658	162508730	25	2.515222559568751	8.235270272955011	0.5561243538398518	0.0030489655
chr2_-_196775251_196775278	putative_microexon_000046376	GTF3C3	ENSG00000119041	chr2	-	196775279	196776009	196773154	196775251	27	0.3841301826385258	6.374190780691354	0.550989744768669	0.0009790112
chr4_-_155370790_155370793	putative_microexon_001233498	MAP9	ENSG00000164114	chr4	-	155370794	155373135	155368810	155370790	3	0.5543937556207509	7.457458132763099	0.033729885044459514	0.0014707497
chr13_+_51726187_51726191	putative_microexon_001178626	WDFY2	ENSG00000139668	chr13	+	51719349	51726187	51726192	51727677	4	3.667482576552576	5.693981752736012	0.03819540241832213	0.0003932645
chr1_+_35992969_35992974	putative_microexon_000403813	AGO3	ENSG00000126070	chr1	+	35972233	35992969	35992975	36004340	5	3.2714278997330157	10.238510699199464	0.17741379434652305	0.00077206834
chr9_+_37165922_37165935	putative_microexon_000450626	ZCCHC7	ENSG00000147905	chr9	+	37126943	37165922	37165936	37302187	13	6.749291013361608	10.673586215047393	0.16128176749164227	0.0006849138
chr2_-_95875639_95875661	putative_microexon_000450764	ANKRD36C	ENSG00000174501	chr2	-	95875662	95876438	95860075	95875639	22	3.365412099024592	8.022881776791067	0.16123684249622258	0.0005766101
chr2_-_207095409_207095412	putative_microexon_001800215	KLF7	ENSG00000118263	chr2	-	207095413	207124343	207088582	207095409	3	4.318557991350999	6.126642544873556	0.004522988570709552	0.0017085887
chr18_+_54860024_54860028	putative_microexon_001138027	RAB27B	ENSG00000041353	chr18	+	54718142	54860024	54860029	54877566	4	0.9889428957147961	8.779843135135424	0.04174712636366208	0.0023536752
chr6_-_106594247_106594271	putative_microexon_001138161	RTN4IP1	ENSG00000130347	chr6	-	106594272	106619201	106583421	106594247	24	3.6772806466548773	9.458904555533318	0.04173437526151247	0.0002583535
chrX_+_111099329_111099332	putative_microexon_000053039	PAK3	ENSG00000077264	chrX	+	110944629	111099329	111099333	111123076	3	0.8244644766805819	5.069216365521568	0.5244252881511575	0.0012737941
chr18_+_58360999_58361002	putative_microexon_000048485	NEDD4L	ENSG00000049759	chr18	+	58044709	58360999	58361003	58390645	3	4.879728526798865	10.21810135506964	0.5422471263606486	0.0074449014
chr13_-_21392958_21392983	putative_microexon_000049479	ZDHHC20	ENSG00000180776	chr13	-	21392984	21400372	21391855	21392958	25	1.91619398990808	8.375679825370613	0.5381813481790279	0.29122883
chr17_+_12095462_12095466	putative_microexon_000050732	MAP2K4	ENSG00000065559	chr17	+	12021002	12095462	12095467	12095574	4	2.1202815817343934	5.730166211770165	0.5332241375133095	0.0010042062
chr16_-_70956764_70956790	putative_microexon_001087790	HYDIN	ENSG00000157423	chr16	-	70956791	70959646	70955549	70956764	26	6.648218934990275	7.233014019571879	0.04645360835717473	0.047195554
chr4_+_98266602_98266605	putative_microexon_001088372	RAP1GDS1	ENSG00000138698	chr4	+	98261570	98266602	98266606	98293407	3	2.2749137337315983	5.990206571037276	0.04639655180026552	0.0015358669
chr1_+_39762651_39762655	putative_microexon_001849091	PPIE	ENSG00000084072	chr1	+	39753053	39762651	39762656	39763688	4	4.392967858416646	8.731178572586156	0.002385057497571554	0.0020689887
chr9_+_89330930_89330935	putative_microexon_001851216	SECISBP2	ENSG00000187742	chr9	+	89328887	89330930	89330936	89332907	5	0.10895681578894917	6.423575571227043	0.002264367856069243	0.0003080275
chr14_-_95092568_95092593	putative_microexon_000400039	DICER1	ENSG00000100697	chr14	-	95092594	95093887	95091110	95092568	25	7.010010302462858	10.47145373488726	0.17876683875684352	0.6496766
chr4_-_148234989_148234992	putative_microexon_000545761	NR3C2	ENSG00000151623	chr4	-	148234993	148259977	148194863	148234989	3	0.443896108247674	8.726968498338673	0.13395977055991132	0.00038406116
chr11_-_16169372_16169375	putative_microexon_000546073	SOX6	ENSG00000110693	chr11	-	16169376	16183885	16111924	16169372	3	1.55449338140346	9.428638747339246	0.13387931040795947	0.0063192104
chr2_-_70478469_70478472	putative_microexon_001763113	TGFA	ENSG00000163235	chr2	-	70478473	70514858	70465734	70478469	3	0.1416998131226906	7.538220762487686	0.0059195402661745234	0.0012004211
chr4_-_6368260_6368267	putative_microexon_001229442	PPP2R2C	ENSG00000074211	chr4	-	6368268	6372522	6348011	6368260	7	6.13419661006673	7.527601011340835	0.03404000016461526	0.004222
chr2_+_216082615_216082619	putative_microexon_001205039	TMEM169	ENSG00000163449	chr2	+	216081974	216082615	216082620	216095837	4	6.41027873768324	7.746012844213016	0.03598275836610674	0.0002119492
chr9_+_79641762_79641765	putative_microexon_001206998	TLE4	ENSG00000106829	chr9	+	79612719	79641762	79641766	79652592	3	0.09082681654261968	7.793784342339326	0.035827586117559165	0.0011317164
chr12_-_24483674_24483679	putative_microexon_001811808	SOX5	ENSG00000134532	chr12	-	24483680	24562332	24368640	24483674	5	0.7341807890760504	8.229676984654796	0.004074712690693894	9.422673e-05
chr15_+_49633907_49633911	putative_microexon_001172255	DTWD1	ENSG00000104047	chr15	+	49632303	49633907	49633912	49634535	4	0.17046950471505032	6.118213209804371	0.03874137931926197	0.0028946397
chr10_+_73125509_73125533	putative_microexon_000063308	NUDT13	ENSG00000166321	chr10	+	73125244	73125509	73125534	73130702	24	4.823662452256503	5.489562243519604	0.48989583476153103	0.0006658422
chr7_+_24603113_24603116	putative_microexon_000064766	MPP6	ENSG00000105926	chr7	+	24573594	24603113	24603117	24641715	3	4.315787308478414	5.010155009415497	0.4854195384046427	0.00010011106
chr3_+_141604142_141604145	putative_microexon_000066638	RASA2	ENSG00000155903	chr3	+	141586753	141604142	141604146	141607677	3	5.126345868983005	8.734326844723375	0.4800057468036639	0.00018502504
chr14_-_89295409_89295414	putative_microexon_001050174	FOXN3	ENSG00000053254	chr14	-	89295415	89350671	89281015	89295409	5	1.9902376436509406	8.68006700219329	0.050235631951965905	0.00059399544
chr21_-_45534784_45534788	putative_microexon_001071608	SLC19A1	ENSG00000173638	chr21	-	45534789	45537770	45532149	45534784	4	3.922903274577738	8.00287353923789	0.04804597708434081	0.005113312
chr10_-_7595376_7595382	putative_microexon_001175641	ITIH5	ENSG00000123243	chr10	-	7595383	7615981	7586070	7595376	6	6.020272349080939	9.787718441202394	0.03845402303796754	0.00037102995
chr20_+_16047673_16047676	putative_microexon_001807405	MACROD2	ENSG00000172264	chr20	+	16041279	16047673	16047677	16049832	3	3.4023592984836193	7.878956672243344	0.0042471264685696826	0.00021245462
chr8_-_13235348_13235351	putative_microexon_001807406	DLC1	ENSG00000164741	chr8	-	13235352	13305268	13115658	13235348	3	3.793789790747381	7.8739542924820185	0.004247126467900629	0.0002652548
chr1_+_3291826_3291829	putative_microexon_001864090	PRDM16	ENSG00000142611	chr1	+	3244138	3291826	3291830	3385151	3	1.507709989075221	5.560187854702757	0.001229885073737295	0.00043009967
chr2_+_206587716_206587734	putative_microexon_000543790	ADAM23	ENSG00000114948	chr2	+	206587376	206587716	206587735	206588090	18	5.207742821885306	10.673586215047393	0.13446774307240342	0.08922329
chr5_+_79662854_79662858	putative_microexon_000545569	TENT2	ENSG00000164329	chr5	+	79657002	79662854	79662859	79668891	4	3.7690262442941735	8.347518499340195	0.13401149399779289	0.0026077752
chr15_+_48178863_48178866	putative_microexon_001922828	SLC12A1	ENSG00000074803	chr15	+	48178401	48178863	48178867	48220633	3	5.160167420540019	5.504811787410002	0.15116091862176384	0.0009812803
chr17_+_47298373_47298381	putative_microexon_001923053	ITGB3	ENSG00000259207	chr17	+	47292569	47298373	47298382	47299307	8	3.8327706609072445	7.81338547511576	0.052744318465887445	0.013242715
chr2_-_190220466_190220483	putative_microexon_001327351	HIBCH	ENSG00000198130	chr2	-	190220484	190244886	190213076	190220466	17	8.420672840230322	6.999061388843799	0.02699459442189215	0.18028001
chr8_+_15739931_15739934	putative_microexon_001219905	TUSC3	ENSG00000104723	chr8	+	15673837	15739931	15739935	15743537	3	8.848864925337475	5.461472996675407	0.034787356719674395	0.0006063834
chr2_+_197538990_197538993	putative_microexon_001870830	MOB4	ENSG00000115540	chr2	+	197500440	197538990	197538994	197540110	3	4.204014483840113	8.065236294774634	0.05571839055207012	0.09662383
chr3_-_129892464_129892467	putative_microexon_000061163	TMCC1	ENSG00000172765	chr3	-	129892468	129893493	129832827	129892464	3	7.560694404650558	6.037121249381966	0.49651149500378183	0.00024667484
chr1_+_40769442_40769445	putative_microexon_000061570	NFYC	ENSG00000066136	chr1	+	40766686	40769442	40769446	40771383	3	1.0360382020355434	7.132256709256433	0.49533333346360076	0.0005728009
chr2_-_9555042_9555045	putative_microexon_001061708	ADAM17	ENSG00000151694	chr2	-	9555046	9555508	9527955	9555042	3	4.107154303075752	7.8193366595988385	0.049063218090463774	0.0004648283
chr9_+_112830092_112830096	putative_microexon_001036874	SNX30	ENSG00000148158	chr9	+	112817816	112830092	112830097	112830724	4	0.06313411978318594	6.296680626787054	0.051626436689322625	0.00016401443
chr6_-_154355066_154355086	putative_microexon_000111095	IPCEF1	ENSG00000074706	chr6	-	154355087	154356671	154289757	154355066	20	0.10687457393028381	7.332814208048481	0.3877499999745967	0.0002716043
chr2_+_56211170_56211174	putative_microexon_001016653	CCDC85A	ENSG00000055813	chr2	+	56193441	56211170	56211175	56342878	4	1.0928510254096961	5.828538863809015	0.05385057453197245	0.0006989144
chr22_-_36308807_36308813	putative_microexon_000057780	MYH9	ENSG00000100345	chr22	-	36308814	36309281	36306608	36308807	6	9.24405212781112	6.6000487114052895	0.5078045963804805	0.4170498
chr8_+_86542059_86542074	putative_microexon_000058228	CPNE3	ENSG00000085719	chr8	+	86540335	86542059	86542075	86544739	15	3.467678428615786	8.651605904910204	0.5063114750543812	0.09354916
chr17_-_82268197_82268200	putative_microexon_001222909	CSNK1D	ENSG00000141551	chr17	-	82268201	82273305	82255578	82268197	3	3.3017114488713064	7.664770015330252	0.034551723938483485	0.0007602224
chr6_-_169663119_169663134	putative_microexon_001874732	WDR27	ENSG00000184465	chr6	-	169663135	169672254	169602322	169663119	15	3.3785099387760487	7.37531308012726	0.0014426229919861657	0.001514343
chr6_-_169482709_169482712	putative_microexon_001875097	WDR27	ENSG00000184465	chr6	-	169482713	169582835	169433403	169482709	3	1.0700746484839154	10.125612542760937	0.16982758671965922	0.0026950035
chrX_-_110737265_110737268	putative_microexon_001200085	CHRDL1	ENSG00000101938	chrX	-	110737269	110759660	110700722	110737265	3	5.664899361493164	6.82455301473033	0.03639655187659115	0.00074297324
chr19_+_57833594_57833597	putative_microexon_001915485	ZNF587	ENSG00000198466	chr19	+	57819946	57833594	57833598	57858575	3	5.864072903993398	6.915201667172068	0.07858045989561868	0.0024963003
chr2_-_53765360_53765376	putative_microexon_001918586	ASB3	ENSG00000115239	chr2	-	53765377	53859827	53750942	53765360	16	3.4199996416402647	9.260300721583667	0.53325000119145	0.00013230325
chr2_-_53761173_53761177	putative_microexon_001918597	ASB3	ENSG00000115239	chr2	-	53761178	53859827	53750942	53761173	4	2.954332139456148	5.417302706838717	0.10664942533636851	0.0002721489
chr9_-_93336072_93336078	putative_microexon_000445864	C9orf129	ENSG00000204352	chr9	-	93336079	93346073	93335977	93336072	6	0.616696905499561	6.646370265199091	0.16281034500303346	0.0014219973
chr5_+_69577803_69577813	putative_microexon_000420586	GTF2H2C	ENSG00000183474	chr5	+	69567054	69577803	69577814	69592190	10	2.4112723562186096	9.549187423312313	0.17134269691933093	0.008753916
chr4_-_146784792_146784795	putative_microexon_000628875	TTC29	ENSG00000137473	chr4	-	146784796	146803456	146707549	146784792	3	2.772764437644262	5.727980971819767	0.11429885061572831	0.0006936841
chr15_+_40703886_40703890	putative_microexon_000581113	RAD51	ENSG00000051180	chr15	+	40701202	40703886	40703891	40728710	4	0.2518348960242553	6.061321574261413	0.12516092007709453	0.0017917884
chr16_+_13167835_13167841	putative_microexon_001527296	SHISA9	ENSG00000237515	chr16	+	12916816	13167835	13167842	13203393	6	3.101028120528169	7.514162952634297	0.015683908084402096	0.00044297622
chr18_+_68972460_68972480	putative_microexon_001530492	CCDC102B	ENSG00000150636	chr18	+	68897429	68972460	68972481	69010933	20	2.0034042878214446	6.249628809178463	0.015531914960716832	0.00045422412
chr15_-_89809577_89809580	putative_microexon_001588477	ANPEP	ENSG00000166825	chr15	-	89809581	89815272	89806807	89809577	3	0.697380231572532	5.869689186836994	0.012862068914069697	0.0002242273
chr8_-_13227690_13227693	putative_microexon_001609755	DLC1	ENSG00000164741	chr8	-	13227694	13305268	13115658	13227690	3	0.6976256630590961	7.264037723209894	0.01193678175198214	0.00017980396
chr6_+_167871506_167871509	putative_microexon_001611818	AFDN	ENSG00000130396	chr6	+	167870499	167871506	167871510	167872216	3	0.33872882336631516	6.436990633260832	0.011850574750308719	0.0088732755
chr7_-_36363171_36363174	putative_microexon_000388048	KIAA0895	ENSG00000164542	chr7	-	36363175	36383858	36335179	36363171	3	2.3507662081891554	8.159525528108139	0.18335057509294977	0.00032189992
chr1_+_63412131_63412134	putative_microexon_000286762	ALG6	ENSG00000088035	chr1	+	63412062	63412131	63412135	63414070	3	1.7947366282457309	6.82455301473033	0.22965517365534244	0.0045612203
chr17_+_30505095_30505111	putative_microexon_000260703	GOSR1	ENSG00000108587	chr17	+	30492754	30505095	30505112	30519938	16	7.442388194253505	9.787718441202394	0.2447010865536235	0.016339308
chr5_+_61114996_61115000	putative_microexon_000798931	NDUFAF2	ENSG00000164182	chr5	+	60945383	61114996	61115001	61152703	4	9.183586747185858	10.032609089655015	0.08279885109928811	0.0025068638
chr2_+_233291521_233291526	putative_microexon_000800333	ATG16L1	ENSG00000085978	chr2	+	233290354	233291521	233291527	233292127	5	1.6841753958978214	7.162404192957773	0.0825862062575788	8.826074e-05
chr10_+_10912070_10912073	putative_microexon_001726364	CELF2	ENSG00000048740	chr10	+	10798818	10912070	10912074	10919963	3	4.688193405676052	8.63153849444745	0.007287356367564878	0.00042474165
chr10_-_73696924_73696948	putative_microexon_001726776	AGAP5	ENSG00000172650	chr10	-	73696949	73697532	73694805	73696924	24	9.210695805195252	10.858313101356437	0.007270833393704379	0.35074875
chr6_+_70417758_70417762	putative_microexon_001590005	FAM135A	ENSG00000082269	chr6	+	70413703	70417758	70417763	70428303	4	2.290856526524817	7.094288180267506	0.012793103550111169	0.00057623076
chr4_+_54702602_54702605	putative_microexon_001428614	KIT	ENSG00000157404	chr4	+	54699767	54702602	54702606	54703723	3	4.261771592139552	5.883179088664938	0.02083333339488626	0.0006823306
chr8_-_30635867_30635871	putative_microexon_000586129	GTF2E2	ENSG00000197265	chr8	-	30635872	30653432	30635124	30635867	4	0.5221170693872659	8.722870180645891	0.12397126374557486	0.0154592125
chr7_-_50782415_50782423	putative_microexon_000695116	GRB10	ENSG00000106070	chr7	-	50782424	50793223	50674659	50782415	8	8.828534750292512	8.066228573809568	0.10089204540682575	0.0012702667
chr9_+_36057013_36057025	putative_microexon_000035518	RECK	ENSG00000122707	chr9	+	36052324	36057013	36057026	36058826	12	4.344153166384804	6.425616466753652	0.6058111124161062	0.011423566
chr9_-_96611058_96611085	putative_microexon_000035789	CDC14B	ENSG00000081377	chr9	-	96611086	96619218	96565484	96611058	27	10.540155280328586	6.8048588184335	0.6039692306700043	0.5021598
chr5_-_9108520_9108538	putative_microexon_000038412	SEMA5A	ENSG00000112902	chr5	-	9108539	9118997	9108288	9108520	18	5.760869199889058	7.353347640591062	0.5891881736867901	0.113913335
chr10_+_12828315_12828319	putative_microexon_001624118	CAMK1D	ENSG00000183049	chr10	+	12825691	12828315	12828320	12828768	4	5.173179222363747	6.022857313830849	0.011327586247152167	0.00019494005
chr11_+_120593937_120593940	putative_microexon_001600621	GRIK4	ENSG00000149403	chr11	+	120511888	120593937	120593941	120660268	3	6.807370243922125	5.397415546429756	0.012327586235772904	0.0021153612
chr2_+_109797073_109797076	putative_microexon_000276095	RGPD5	ENSG00000015568	chr2	+	109794538	109797073	109797077	109803431	3	2.833954872838412	8.88432800376615	0.23557471179927902	0.0007904213
chr17_+_45137909_45137912	putative_microexon_000277982	ACBD4	ENSG00000181513	chr17	+	45137831	45137909	45137913	45137922	3	3.082466622263435	5.630566612446825	0.23448275878955877	0.0025863722
chr10_+_7901892_7901895	putative_microexon_000896493	TAF3	ENSG00000165632	chr10	+	7824561	7901892	7901896	7963919	3	1.2464643747198523	7.8441779914127805	0.06851149487426911	0.015042537
chr9_+_130728775_130728778	putative_microexon_000259010	ABL1	ENSG00000097007	chr9	+	130714456	130728775	130728779	130854066	3	6.292498522944855	7.6352338109199405	0.24571264407198726	0.0035068197
chr12_+_120471434_120471437	putative_microexon_000843432	DYNLL1	ENSG00000088986	chr12	+	120470105	120471434	120471438	120496415	3	0.024076502175669378	6.436990633260832	0.07600000014812311	0.0005361964
chrX_-_46514988_46514991	putative_microexon_000231635	ZNF674	ENSG00000251192	chrX	-	46514992	46528349	46501333	46514988	3	1.1623653266551188	5.85187665072888	0.26341379388374675	0.0006049818
chr6_+_326603_326617	putative_microexon_001366928	DUSP22	ENSG00000112679	chr6	+	291701	326603	326618	345853	14	7.077190100455048	5.990206571037276	0.024478021899115417	0.00039922947
chr19_-_5966113_5966118	putative_microexon_001617210	RANBP3	ENSG00000031823	chr19	-	5966119	5978060	5921322	5966113	5	2.815674671419405	8.68006700219329	0.011620689685263768	0.0029853967
chr13_+_75568557_75568574	putative_microexon_000033346	UCHL3	ENSG00000118939	chr13	+	75567313	75568557	75568575	75569459	17	7.343735135293452	9.09183962324402	0.6189513512113056	0.12661517
chr2_-_162512199_162512223	putative_microexon_000033680	KCNH7	ENSG00000184611	chr2	-	162512224	162517729	162504658	162512199	24	5.809551409588161	5.8441327594468815	0.6169427094252266	0.0027158104
chr1_-_190439186_190439211	putative_microexon_000742780	BRINP3	ENSG00000162670	chr1	-	190439212	190454654	190281751	190439186	25	10.79281764774771	10.450581318137896	0.09220207241602686	0.012609925
