ME	event	geneName	geneID	chrom	strand	upIntStart	upIntEnd	dnIntStart	dnIntEnd	lengthDiff	mes3	mes5	conservation	neural_high_pred
chr10_+_87670464_87670468	putative_microexon_001605713	PAPSS2	ENSG00000198682	chr10	+	87660009	87670464	87670469	87709195	4	2.787985974030317	9.312249803452076	0.012109195450240553	0.00026668527
chr6_-_39642837_39642855	putative_microexon_001606274	KIF6	ENSG00000164627	chr6	-	39642856	39714691	39639758	39642837	18	7.61379357936974	10.032609089655015	0.012086021454168623	0.0066650375
chr6_-_111864021_111864024	putative_microexon_001606683	FYN	ENSG00000010810	chr6	-	111864025	111872967	111720063	111864021	3	2.4801367297981476	6.233342093419161	0.01206896553048864	6.9099886e-05
chr4_-_97793184_97793189	putative_microexon_001607828	STPG2	ENSG00000163116	chr4	-	97793190	97840772	97712815	97793184	5	4.272557012211831	10.078143869438598	0.012017241398129484	4.5129946e-05
chr16_+_87682309_87682336	putative_microexon_001534015	JPH3	ENSG00000154118	chr16	+	87645036	87682309	87682337	87684141	27	4.791319401817398	9.985165354988094	0.01535897446461977	0.00011820853
chr5_+_7793337_7793340	putative_microexon_001507415	ADCY2	ENSG00000078295	chr5	+	7789801	7793337	7793341	7802217	3	1.9496840028511169	5.169368526606268	0.016649425274628246	0.0004702059
chr2_-_95946104_95946125	putative_microexon_001508487	ANKRD36C	ENSG00000174501	chr2	-	95946126	95948529	95945175	95946104	21	9.260318945083748	6.597473066524099	0.016597883663726627	0.021220164
chr9_+_77201632_77201635	putative_microexon_001509107	VPS13A	ENSG00000197969	chr9	+	77201408	77201632	77201636	77205312	3	8.733525466071638	5.179097643666692	0.01656896557161135	0.0022878067
chr1_-_41119519_41119523	putative_microexon_001509928	SCMH1	ENSG00000010803	chr1	-	41119524	41142877	41075452	41119519	4	1.434629777280839	9.312249803452076	0.01652873563580215	0.0006105173
chr1_-_201369245_201369248	putative_microexon_000593017	TNNT2	ENSG00000118194	chr1	-	201369249	201373215	201368223	201369245	3	1.1985396667218582	5.933740360609279	0.12232758657506335	0.00057771086
chr10_-_77029148_77029151	putative_microexon_000594905	KCNMA1	ENSG00000156113	chr10	-	77029152	77039527	77027892	77029148	3	0.49714479473339607	6.69344988749929	0.12190229850004952	0.0012003771
chr9_-_26885882_26885897	putative_microexon_000596495	CAAP1	ENSG00000120159	chr9	-	26885898	26892412	26842648	26885882	15	9.448265477656085	9.143777614608558	0.12153551935426932	0.00053199753
chr1_-_88949689_88949694	putative_microexon_000596546	KYAT3	ENSG00000137944	chr1	-	88949695	88953062	88949278	88949689	5	0.856110066979873	7.962232301402861	0.12152298850853038	0.0010821528
chr10_+_115539322_115539336	putative_microexon_000571477	ATRNL1	ENSG00000107518	chr10	+	115519325	115539322	115539337	115549457	14	6.930635387718647	10.76634244171575	0.12749450610551452	0.0017390539
chr10_+_22364698_22364702	putative_microexon_000571716	SPAG6	ENSG00000077327	chr10	+	22345819	22364698	22364703	22364852	4	8.22591505232395	5.602142897211432	0.12743678216249735	0.010641511
chr3_-_21859708_21859712	putative_microexon_000027646	ZNF385D	ENSG00000151789	chr3	-	21859713	22168816	21564685	21859708	4	5.471213936018172	5.662901499724075	0.6602988511935444	0.0049217
chrX_-_53686165_53686191	putative_microexon_000028893	HUWE1	ENSG00000086758	chrX	-	53686192	53686269	53680187	53686165	26	1.7471229907484143	9.1577319256299	0.6500773198504155	0.053397134
chr7_-_103482830_103482834	putative_microexon_000029600	RELN	ENSG00000189056	chr7	-	103482835	103482872	103472909	103482830	4	8.133650448403733	5.131796103997186	0.6445114954385436	0.0030850996
chr12_+_94298795_94298803	putative_microexon_000029774	PLXNC1	ENSG00000136040	chr12	+	94297424	94298795	94298804	94300909	8	1.4132968954848482	5.121057314037674	0.6431875006462426	0.005131895
chr5_-_33630772_33630779	putative_microexon_000029839	ADAMTS12	ENSG00000151388	chr5	-	33630780	33637576	33616073	33630772	7	0.011106398068105922	7.4313600335130525	0.6427314297721854	0.004666186
chr19_-_19123645_19123668	putative_microexon_000029961	TMEM161A	ENSG00000064545	chr19	-	19123669	19132656	19121820	19123645	23	7.1437271152531565	9.787718441202394	0.6419633495870061	0.04898975
chr19_+_13072436_13072457	putative_microexon_000030931	NFIX	ENSG00000008441	chr19	+	13025369	13072436	13072458	13073046	21	6.669376077630101	9.1577319256299	0.6349841273209899	0.00045103152
chr5_-_56232974_56232978	putative_microexon_000031064	ANKRD55	ENSG00000164512	chr5	-	56232979	56233240	56183635	56232974	4	4.444001137889005	5.131796103997186	0.6339827598856719	0.0066520968
chr8_+_32763727_32763747	putative_microexon_000031236	NRG1	ENSG00000157168	chr8	+	32760407	32763727	32763748	32854327	20	3.3711622796449925	9.801805753586658	0.6328085115640127	0.002248059
chr9_-_131992706_131992710	putative_microexon_000703453	MED27	ENSG00000160563	chr9	-	131992711	132014336	131939475	131992706	4	0.261378233902376	5.897143117903966	0.09929310323218227	0.0012663878
chrX_-_8603423_8603445	putative_microexon_000704664	ANOS1	ENSG00000011201	chrX	-	8603446	8623607	8597257	8603423	22	6.980470174678389	10.858313101356437	0.0990631579041579	0.106757805
chr12_-_50192785_50192788	putative_microexon_000704687	LIMA1	ENSG00000050405	chr12	-	50192789	50195829	50192562	50192785	3	3.8481160206994165	9.20664986642568	0.09905747118895745	0.0007629345
chr10_+_75432660_75432664	putative_microexon_000704828	LRMDA	ENSG00000148655	chr10	+	75431755	75432660	75432665	75438393	4	2.4078909106657274	6.1273855050954875	0.09902873587856155	0.00035252766
chr11_-_59602354_59602370	putative_microexon_000705478	OSBP	ENSG00000110048	chr11	-	59602371	59608483	59601839	59602354	16	3.1604551797789666	8.678579115665348	0.09891847877715128	0.018030776
chr12_-_23722322_23722325	putative_microexon_000755272	SOX5	ENSG00000134532	chr12	-	23722326	23734683	23665565	23722322	3	4.282878167759382	5.7140609923016825	0.09001149428839764	0.0026512926
chr4_+_37835223_37835234	putative_microexon_000756692	PGM2	ENSG00000169299	chr4	+	37830132	37835223	37835235	37839857	11	7.444140128377357	9.787718441202394	0.08977094978905756	0.005839565
chr11_+_86327686_86327689	putative_microexon_000731433	HIKESHI	ENSG00000149196	chr11	+	86306483	86327686	86327690	86337378	3	3.7369415713274936	6.571366794511985	0.09418965514412085	0.000441029
chr12_-_108661382_108661385	putative_microexon_000732069	CORO1C	ENSG00000110880	chr12	-	108661386	108662028	108654411	108661382	3	0.10113585319257544	5.592353085528481	0.09408046056693099	0.00057787274
chr12_+_68612694_68612701	putative_microexon_000733829	RAP1B	ENSG00000127314	chr12	+	68611029	68612694	68612702	68659279	7	4.072690949454828	7.6482410441392625	0.09377142830552267	2.4625535e-05
chr6_+_138252631_138252634	putative_microexon_000480056	ARFGEF3	ENSG00000112379	chr6	+	138245592	138252631	138252635	138253879	3	0.781044647984706	5.7951112838422985	0.15216091922457575	0.00442618
chr20_-_36667857_36667863	putative_microexon_000480177	NDRG3	ENSG00000101079	chr20	-	36667864	36671340	36666393	36667857	6	5.410495218536193	6.88708006967824	0.15212643724041938	0.0003211394
chr2_-_152687992_152687995	putative_microexon_000481832	PRPF40A	ENSG00000196504	chr2	-	152687996	152694541	152679473	152687992	3	1.024876642746954	7.4840519985982725	0.15163793211773402	0.00018383049
chr1_+_181683454_181683464	putative_microexon_000534205	CACNA1E	ENSG00000198216	chr1	+	181651442	181683454	181683465	181710953	10	12.983930706724045	10.19922987094185	0.136955056012493	0.0056647165
chr10_+_74541332_74541337	putative_microexon_000535144	ADK	ENSG00000156110	chr10	+	74398580	74541332	74541338	74589281	5	5.199532805190699	5.730166211770165	0.13670689665549168	0.00019022224
chrX_-_47654028_47654053	putative_microexon_000535296	UXT	ENSG00000126756	chrX	-	47654054	47657182	47652145	47654028	25	8.365617426350573	10.21810135506964	0.1366683934818847	0.035368416
chr2_-_174369907_174369920	putative_microexon_000535805	CIR1	ENSG00000138433	chr2	-	174369921	174378922	174351726	174369907	13	0.09244345241559854	5.730166211770165	0.13652486271528497	0.0022756378
chr13_+_77006184_77006188	putative_microexon_001903835	CLN5	ENSG00000102805	chr13	+	76996128	77006184	77006189	77109647	4	2.963860927381726	8.39957627310985	0.811057471102853	0.00040574936
chr1_+_74401833_74401838	putative_microexon_001905053	TNNI3K	ENSG00000116783	chr1	+	74370393	74401833	74401839	74436473	5	2.9826220570841584	5.383046623709159	0.4365172408910565	0.0028257752
chr1_+_74365135_74365139	putative_microexon_001905112	TNNI3K	ENSG00000116783	chr1	+	74201411	74365135	74365140	74367255	4	1.6358471376362675	5.1935135708626525	0.05324137916362941	0.0008305114
chr6_-_73260523_73260545	putative_microexon_001906281	KHDC1	ENSG00000135314	chr6	-	73260546	73291997	73242531	73260523	22	10.518750837742612	9.122299867076379	0.32344736799989876	0.041141387
chr3_-_71699143_71699149	putative_microexon_001907437	EIF4E3	ENSG00000163412	chr3	-	71699150	71710411	71690166	71699143	6	3.9607941378264804	5.560187854702757	0.021316092086008525	0.00079407974
chr3_+_42941711_42941714	putative_microexon_001927408	KRBOX1	ENSG00000240747	chr3	+	42941353	42941711	42941715	42941957	3	0.4149099811049142	8.375679825370613	0.011873563342117545	0.00055634335
chr7_-_42922538_42922541	putative_microexon_001927471	PSMA2	ENSG00000106588	chr7	-	42922542	42923324	42921932	42922538	3	10.634773784706534	6.282927964392577	0.06384482773505258	0.0017418632
chr15_+_41351129_41351147	putative_microexon_001928592	NUSAP1	ENSG00000137804	chr15	+	41333051	41351129	41351148	41365430	18	5.781174104840023	8.350800645569874	0.12441397865768522	9.288773e-05
chr22_+_40403014_40403018	putative_microexon_001929033	SGSM3	ENSG00000100359	chr22	+	40402206	40403014	40403019	40404246	4	7.561055909417265	7.514162952634297	0.021683908210152054	0.001734809
chr21_+_39456845_39456850	putative_microexon_001929331	WRB	ENSG00000182093	chr21	+	39391837	39456845	39456851	39462379	5	1.5238926981426064	8.81899124055749	0.11729310350974315	0.0019842414
chr21_+_39444731_39444751	putative_microexon_001929358	WRB	ENSG00000182093	chr21	+	39391837	39444731	39444752	39462379	20	3.27565558134944	9.1577319256299	0.16086702191634997	0.0001443522
chr22_-_38316656_38316664	putative_microexon_001930527	CSNK1E	ENSG00000213923	chr22	-	38316665	38336607	38314170	38316656	8	2.791420296630609	6.141689189703025	0.444335227900989	0.0018364203
chr1_+_6067398_6067401	putative_microexon_001256487	KCNAB2	ENSG00000069424	chr1	+	5991044	6067398	6067402	6072754	3	3.5967984776727695	7.125178410540867	0.031965517456343545	0.00057162205
chr7_-_96656440_96656456	putative_microexon_001257555	SEM1	ENSG00000127922	chr7	-	96656457	96709687	96506699	96656440	16	1.3953185069234424	8.066228573809568	0.031885869804840615	0.00014294097
chr10_+_5739206_5739209	putative_microexon_001753698	TASOR2	ENSG00000108021	chr10	+	5731204	5739206	5739210	5739617	3	7.797887793369987	5.06167770083037	0.006275862098762487	0.0019577164
chr19_-_19305422_19305429	putative_microexon_001754199	AC004475.1	ENSG00000105705	chr19	-	19305430	19305848	19303407	19305422	7	3.8016114469295688	8.548668734483728	0.006257142887583801	0.0026083149
chr5_+_7875646_7875651	putative_microexon_001775664	MTRR	ENSG00000124275	chr5	+	7875376	7875646	7875652	7877948	5	6.654758475534169	5.38731389259921	0.0054482759127725214	0.04181126
chr8_+_15734617_15734621	putative_microexon_001776408	TUSC3	ENSG00000104723	chr8	+	15673837	15734617	15734622	15743537	4	5.1534770822751215	9.451717120185943	0.0054195403086621016	0.0007481948
chr8_-_118407831_118407836	putative_microexon_001776427	SAMD12	ENSG00000177570	chr8	-	118407837	118580714	118379701	118407831	5	6.915189569886655	7.797632219989796	0.00541954026718078	0.00016965566
chr10_-_47522695_47522719	putative_microexon_001776788	AGAP9	ENSG00000204172	chr10	-	47522720	47522865	47520568	47522695	24	7.539898811246607	10.858313101356437	0.005406250071852507	0.40469936
chr2_+_102142124_102142149	putative_microexon_001777819	IL1R1	ENSG00000115594	chr2	+	102069815	102142124	102142150	102153940	25	3.167009192275543	8.399152889187222	0.005367875645067446	0.027749324
chr16_-_8866421_8866442	putative_microexon_001312176	CARHSP1	ENSG00000153048	chr16	-	8866443	8868965	8859336	8866421	21	5.915463265929412	9.009309850199777	0.028005291030880203	0.0070098434
chr2_+_134937239_134937259	putative_microexon_001314379	CCNT2	ENSG00000082258	chr2	+	134936970	134937239	134937260	134939001	20	6.991674764896383	10.450581318137896	0.02785106389684246	0.04356374
chr4_-_25778361_25778380	putative_microexon_001209854	SEL1L3	ENSG00000091490	chr4	-	25778381	25779075	25776361	25778361	19	9.79788416839219	7.115619943911519	0.035593582942265084	0.004662929
chr8_-_130178075_130178078	putative_microexon_001211096	ASAP1	ENSG00000153317	chr8	-	130178079	130179263	130169068	130178075	3	0.7933119267894645	5.662901499724075	0.035494253061438816	0.0024988782
chr20_+_64059423_64059427	putative_microexon_001212133	TCEA2	ENSG00000171703	chr20	+	64057652	64059423	64059428	64062429	4	11.238686193649613	8.923769555617659	0.03541379304731201	0.0013012394
chr8_-_70242492_70242518	putative_microexon_001212458	NCOA2	ENSG00000140396	chr8	-	70242519	70296743	70216765	70242492	26	11.471016811152674	10.567103914447587	0.035386598230334784	0.017296601
chr10_+_97751922_97751926	putative_microexon_001166152	ZFYVE27	ENSG00000155256	chr10	+	97751463	97751922	97751927	97753037	4	8.460632334823941	6.493020541293271	0.0392643678170661	0.00030052525
chr2_-_10634537_10634558	putative_microexon_001168327	NOL10	ENSG00000115761	chr2	-	10634559	10644319	10607312	10634537	21	6.922306111710298	6.7493049962430405	0.039074074135102804	0.0008956067
chr13_+_27253170_27253173	putative_microexon_001168968	RPL21	ENSG00000122026	chr13	+	27251586	27253170	27253174	27253764	3	2.0814954812980093	8.779843135135424	0.03901724149499774	0.0006027153
chr4_+_147880883_147880886	putative_microexon_001169595	ARHGAP10	ENSG00000071205	chr4	+	147879339	147880883	147880887	147881837	3	0.8253302440092297	8.236195296327901	0.038971264229755546	0.0019807948
chr5_+_177062762_177062788	putative_microexon_001111764	ZNF346	ENSG00000113761	chr5	+	177062152	177062762	177062789	177064511	26	9.44376713343331	6.987344860539003	0.04415463934863735	0.0019427671
chr8_+_62872244_62872247	putative_microexon_001112531	NKAIN3	ENSG00000185942	chr8	+	62747130	62872244	62872248	62918452	3	1.1237117455693364	8.330861939246589	0.04408620702150952	0.000450886
chr9_-_9308196_9308202	putative_microexon_001113106	PTPRD	ENSG00000153707	chr9	-	9308203	9397448	9183364	9308196	6	0.8988982414675052	7.9221592215723655	0.04402873552559564	0.0004493825
chr17_+_54918491_54918496	putative_microexon_001114624	TOM1L1	ENSG00000141198	chr17	+	54915863	54918491	54918497	54930072	5	0.9325236877085306	10.064665531230562	0.043890804681932315	0.00014784833
chr11_-_111392103_111392107	putative_microexon_000997405	POU2AF1	ENSG00000110777	chr11	-	111392108	111404620	111358919	111392103	4	5.793967988182497	6.664821884634337	0.0560172413657794	0.00035939246
chr3_+_128256756_128256760	putative_microexon_000998678	EEFSEC	ENSG00000132394	chr3	+	128247044	128256756	128256761	128262127	4	2.389068778138323	5.000977185532881	0.05587931071145824	0.0010814036
chr5_-_16611383_16611390	putative_microexon_000999032	RETREG1	ENSG00000154153	chr5	-	16611391	16616651	16572103	16611383	7	5.65668072422337	9.154175189164148	0.055840000016614794	0.0011848446
chr7_+_133464210_133464219	putative_microexon_000999803	EXOC4	ENSG00000131558	chr7	+	133375003	133464210	133464220	133475327	9	1.8329097588978769	7.441521981612196	0.05575141286224884	0.00024811417
chr4_+_157151868_157151873	putative_microexon_000943887	GLRB	ENSG00000109738	chr4	+	157078147	157151868	157151874	157170431	5	2.782321281112806	8.39957627310985	0.062419540159158064	0.00050892966
chr3_-_121722747_121722752	putative_microexon_000944287	GOLGB1	ENSG00000173230	chr3	-	121722753	121726912	121718502	121722747	5	0.0445651574956424	5.5541890356196415	0.06236781598264137	0.008338144
chr2_-_174946479_174946504	putative_microexon_000945775	CHN1	ENSG00000128656	chr2	-	174946505	175005205	174812483	174946479	25	5.330388062927144	9.064092334218765	0.06218652870479508	0.0032131458
chr1_+_237762893_237762911	putative_microexon_000074851	RYR2	ENSG00000198626	chr1	+	237761029	237762893	237762912	237770806	18	7.09136052721749	5.803994485594839	0.4584247317116317	0.23983711
chr3_-_47977956_47977959	putative_microexon_000075544	MAP4	ENSG00000047849	chr3	-	47977960	47998637	47977934	47977956	3	0.48749434019127674	6.191146036598756	0.4568505742059935	0.00056037604
chr5_-_77437313_77437335	putative_microexon_000075726	WDR41	ENSG00000164253	chr5	-	77437336	77438239	77436395	77437313	22	4.551080096967028	5.637925613643702	0.45638947349201003	0.0048713246
chr1_+_174772808_174772817	putative_microexon_000075792	RABGAP1L	ENSG00000152061	chr1	+	174752355	174772808	174772818	174811831	9	6.183089575120376	8.311550650987137	0.45620338938667276	0.04159608
chr10_+_119909130_119909156	putative_microexon_000076276	SEC23IP	ENSG00000107651	chr10	+	119904278	119909130	119909157	119912043	26	4.575614557470835	7.043692012848825	0.4551134029656562	0.0003367248
chr2_-_61837944_61837948	putative_microexon_000076499	FAM161A	ENSG00000170264	chr2	-	61837949	61839420	61836110	61837944	4	1.9653295654071152	10.858313101356437	0.454591953801125	0.002072567
chr1_+_147268878_147268885	putative_microexon_000076624	CHD1L	ENSG00000131778	chr1	+	147242831	147268878	147268886	147275353	7	0.6623842131466484	7.229048371393455	0.45428571471611834	0.00026025713
chr4_+_39463520_39463524	putative_microexon_000076715	LIAS	ENSG00000121897	chr4	+	39460963	39463520	39463525	39470018	4	2.741740771854806	9.801805753586658	0.454086207431452	0.0028988626
chr3_+_193642747_193642764	putative_microexon_000077131	OPA1	ENSG00000198836	chr3	+	193638066	193642747	193642765	193643372	17	4.5061771463637585	6.6000487114052895	0.45313513681946976	0.0004124553
chr19_+_44268302_44268319	putative_microexon_000077608	ZNF233	ENSG00000159915	chr19	+	44266962	44268302	44268320	44272898	17	7.647006643800413	7.687997429754481	0.4520216210921471	0.011961735
chr1_+_145724141_145724144	putative_microexon_000077744	CD160	ENSG00000117281	chr1	+	145719560	145724141	145724145	145728258	3	8.438994359658194	5.803994485594839	0.45174137983556795	0.001814215
chr2_-_171865143_171865168	putative_microexon_001054011	SLC25A12	ENSG00000115840	chr2	-	171865169	171868680	171844509	171865143	25	9.162641599380189	9.04236249600223	0.04984974113312294	0.0010298113
chr3_-_123926243_123926267	putative_microexon_000122291	CCDC14	ENSG00000175455	chr3	-	123926268	123931101	123897614	123926243	24	8.118040297856968	10.125612542760937	0.37094791654211196	0.005830763
chr6_+_129009913_129009923	putative_microexon_000123049	LAMA2	ENSG00000196569	chr6	+	128883358	129009913	129009924	129049917	10	8.092085638546196	8.68006700219329	0.3698932581569403	0.0017849188
chr6_+_80184691_80184695	putative_microexon_000124538	BCKDHB	ENSG00000083123	chr6	+	80171391	80184691	80184696	80200933	4	3.2173185991607784	8.541726142813562	0.3678793106990834	0.00023072903
chr11_-_93731451_93731471	putative_microexon_000124719	TAF1D	ENSG00000166012	chr11	-	93731472	93731752	93731217	93731451	20	6.313508938050787	8.375679825370613	0.3675797877813432	0.0030612054
chr15_+_43153959_43153970	putative_microexon_000125155	TMEM62	ENSG00000137842	chr15	+	43151946	43153959	43153971	43154671	11	6.120009848084252	7.907572119497001	0.36700000014876705	0.0017228927
chr1_+_160824249_160824252	putative_microexon_000098955	LY9	ENSG00000122224	chr1	+	160823797	160824249	160824253	160827747	3	0.5666799893896574	5.4646652333383345	0.40844827555066465	0.005370838
chr11_+_77851870_77851874	putative_microexon_000099021	AAMDC	ENSG00000087884	chr11	+	77842629	77851870	77851875	77918060	4	4.90727844260844	6.912617107862591	0.4083448280633866	0.00034551695
chr9_+_126823528_126823541	putative_microexon_000100278	ZBTB43	ENSG00000169155	chr9	+	126805133	126823528	126823542	126832486	13	5.235360817441317	8.39957627310985	0.40611602188967866	0.122011885
chr12_-_112053703_112053707	putative_microexon_000100510	NAA25	ENSG00000111300	chr12	-	112053708	112054387	112053658	112053703	4	1.5979752560971003	8.065236294774634	0.405689655391007	0.06130254
chr1_-_113719875_113719896	putative_microexon_000100702	PHTF1	ENSG00000116793	chr1	-	113719897	113726417	113713439	113719875	21	4.749183124445957	8.591316470156618	0.40531746242885236	0.09155189
chr1_-_11247570_11247586	putative_microexon_000101347	MTOR	ENSG00000198793	chr1	-	11247587	11247624	11243301	11247570	16	4.270268350752683	5.948041676387259	0.40415760978383175	0.00679016
chrX_+_101517538_101517554	putative_microexon_000101563	ARMCX4	ENSG00000196440	chrX	+	101511056	101517538	101517555	101531643	16	5.244753012378592	7.746012844213016	0.4037826077749386	0.001937671
chr3_+_197987769_197987794	putative_microexon_000095537	LMLN	ENSG00000185621	chr3	+	197985891	197987769	197987795	197990558	25	8.814056951358703	6.991226153244384	0.4147461150661883	0.0006594044
chr2_+_218682320_218682342	putative_microexon_000096937	STK36	ENSG00000163482	chr2	+	218680703	218682320	218682343	218685084	22	4.797038134469458	10.450581318137896	0.4121368422638625	0.02522981
chr19_-_45959875_45959901	putative_microexon_000097026	NOVA2	ENSG00000104967	chr19	-	45959902	45961009	45953947	45959875	26	8.952796824446553	5.85187665072888	0.41195360756030347	0.026129743
chr15_-_51546294_51546298	putative_microexon_000097333	DMXL2	ENSG00000104093	chr15	-	51546299	51547229	51545767	51546294	4	0.44914966240888504	10.858313101356437	0.411344825957859	0.007937055
chr17_-_60255163_60255174	putative_microexon_000097703	USP32	ENSG00000170832	chr17	-	60255175	60345480	60252443	60255163	11	10.080031085224064	8.88432800376615	0.4106592190414199	0.00047028367
chr2_-_236466573_236466577	putative_microexon_000098028	IQCA1	ENSG00000132321	chr2	-	236466578	236486828	236465711	236466573	4	0.944884300275044	5.06167770083037	0.41009770209858215	0.00050916744
chr15_-_50518074_50518078	putative_microexon_000118543	USP50	ENSG00000170236	chr15	-	50518079	50529796	50500838	50518074	4	0.42433577181549265	9.428638747339246	0.37648850523641914	0.0011408764
chr12_+_96561251_96561254	putative_microexon_000118953	CFAP54	ENSG00000188596	chr12	+	96554803	96561251	96561255	96564467	3	6.339631657854294	8.81899124055749	0.3758793109419071	0.00046254272
chr2_-_55208710_55208731	putative_microexon_000119066	CLHC1	ENSG00000162994	chr2	-	55208732	55232491	55177782	55208710	21	5.574064942572244	6.5389391623591875	0.37571957882644025	0.00066667213
chr3_-_60846492_60846514	putative_microexon_000119301	FHIT	ENSG00000189283	chr3	-	60846515	61042046	60822012	60846492	22	6.7871190091445435	11.013448855939625	0.37541052549587267	0.0060137883
chr12_+_2827878_2827884	putative_microexon_000119353	ITFG2	ENSG00000111203	chr12	+	2812857	2827878	2827885	2830833	6	4.879162152920519	9.1577319256299	0.3753275861194218	0.0026444697
chr2_+_177527608_177527633	putative_microexon_000120777	AGPS	ENSG00000018510	chr2	+	177523806	177527608	177527634	177558751	25	3.0497209179847022	8.552621205738664	0.37322279783098483	0.014840654
chr15_-_50284759_50284782	putative_microexon_000121251	GABPB1	ENSG00000104064	chr15	-	50284783	50286067	50278785	50284759	23	5.274651357076935	8.375679825370613	0.37250261702477266	0.12167
chr4_-_53542060_53542086	putative_microexon_000121281	LNX1	ENSG00000072201	chr4	-	53542087	53573622	53508228	53542060	26	5.618858499040741	8.829153191215111	0.3724587626098751	0.18988052
chr2_+_54823999_54824021	putative_microexon_001057339	EML6	ENSG00000214595	chr2	+	54820463	54823999	54824022	54827565	22	9.337477206872988	9.219192458748234	0.049505262983668794	0.0037206162
chr1_-_154182976_154182987	putative_microexon_000071484	TPM3	ENSG00000143549	chr1	-	154182988	154191185	154170470	154182976	11	0.283510658165247	7.61414909344038	0.466966481504093	0.00891231
chr2_-_50922347_50922371	putative_microexon_000072200	NRXN1	ENSG00000179915	chr2	-	50922372	51027501	50623616	50922347	24	2.1896446811341574	5.39115457243678	0.4651874998974866	0.0003784333
chr13_+_31276328_31276348	putative_microexon_000946062	B3GLCT	ENSG00000187676	chr13	+	31274629	31276328	31276349	31276701	20	4.584226074801403	8.772055361498861	0.06214893640804184	0.20070226
chr11_-_113740207_113740213	putative_microexon_000946649	ZW10	ENSG00000086827	chr11	-	113740214	113741693	113739383	113740207	6	1.9052826087807297	6.991226153244384	0.062074712573968134	0.0019161946
chrX_-_111302564_111302567	putative_microexon_000947499	DCX	ENSG00000077279	chrX	-	111302568	111312641	111301744	111302564	3	3.676097240545335	7.65635738324825	0.06197126457687125	0.0014250937
chr12_+_95257507_95257511	putative_microexon_000948169	VEZT	ENSG00000028203	chr12	+	95252072	95257507	95257512	95266356	4	2.7905249004548303	7.907572119497001	0.06188505751230679	0.0010100983
chr5_-_115292844_115292847	putative_microexon_000948888	CCDC112	ENSG00000164221	chr5	-	115292848	115296426	115284909	115292844	3	5.957609914463916	9.122299867076379	0.06179310322401981	0.0001600039
chr7_+_128794024_128794045	putative_microexon_001001649	CCDC136	ENSG00000128596	chr7	+	128792428	128794024	128794046	128794347	21	5.173681911311534	6.987344860539003	0.05553968246070244	0.045435015
chr7_+_129649280_129649283	putative_microexon_001109199	NRF1	ENSG00000106459	chr7	+	129611825	129649280	129649284	129657345	3	1.8652207748845615	8.623184449984832	0.044396551981589746	0.00015619415
chr8_-_56988308_56988311	putative_microexon_001110414	IMPAD1	ENSG00000104331	chr8	-	56988312	56993198	56980198	56988308	3	0.8305266380027306	8.4085596643448	0.04428160915368012	0.00024113554
chr1_-_86873502_86873505	putative_microexon_001161994	SELENOF	ENSG00000183291	chr1	-	86873506	86880661	86863606	86873502	3	0.7511197728023927	6.567542706472879	0.03961494278454425	0.00043945672
chr10_-_63206431_63206440	putative_microexon_001162203	JMJD1C	ENSG00000171988	chr10	-	63206441	63206594	63197564	63206431	9	0.40242139153895234	10.077444796486047	0.03959887021084416	0.010521156
chr11_+_90171439_90171453	putative_microexon_001162467	NAALAD2	ENSG00000077616	chr11	+	90152485	90171439	90171454	90191557	14	0.42469856345140716	7.308951575758379	0.03957692318555009	0.000533449
chr2_+_45689629_45689633	putative_microexon_001163727	PRKCE	ENSG00000171132	chr2	+	45652449	45689629	45689634	45842999	4	4.024316034643719	6.344666750486235	0.03946551706457253	7.555394e-05
chr1_+_46304044_46304049	putative_microexon_001164956	UQCRH	ENSG00000173660	chr1	+	46303821	46304044	46304050	46309100	5	1.9399674258924127	5.131796103997186	0.03936206900859894	0.0055607334
chr16_+_6523137_6523141	putative_microexon_001165163	RBFOX1	ENSG00000078328	chr16	+	6317058	6523137	6523142	6654602	4	2.4511365325151777	7.298241420301944	0.039344827526773526	0.0020391364
chr2_+_153879743_153879747	putative_microexon_001215149	GALNT13	ENSG00000144278	chr2	+	153872177	153879743	153879748	153900935	4	1.38674256537983	8.81899124055749	0.03516666686909016	0.0004249006
chr1_+_185157314_185157328	putative_microexon_001780444	SWT1	ENSG00000116668	chr1	+	185157165	185157314	185157329	185160832	14	1.3196925102135832	5.274175694188999	0.005269230857675711	0.0010768895
chr6_+_44223251_44223254	putative_microexon_001781201	SLC29A1	ENSG00000112759	chr6	+	44219783	44223251	44223255	44229389	3	0.02327381941951474	5.305119786429718	0.005241379330480664	0.001267268
chr13_-_52425127_52425151	putative_microexon_001317751	VPS36	ENSG00000136100	chr13	-	52425152	52425931	52423640	52425127	24	5.2088459382852665	5.397415546429756	0.027624999990924454	0.0010962689
chr5_-_56198884_56198888	putative_microexon_001260445	ANKRD55	ENSG00000164512	chr5	-	56198889	56233240	56183635	56198884	4	2.411371798796985	8.077039848725997	0.03166666665869155	0.00038316648
chrX_-_135335633_135335638	putative_microexon_001261181	ZNF75D	ENSG00000186376	chrX	-	135335639	135341767	135296040	135335633	5	6.124935309340087	9.654319519043845	0.03161494242329814	0.00011419935
